target,raw_predictions,correctly_predicted,SIDE_score,BLEU4,ROUGE_L,METEOR,ChrF,TFIDF_COS
<s>Convert pandas Series/DataFrames to primitive Python types,<s><UNK> to the <UNK>,0,0.677670955657959,0.028830051881449627,0.2857142857142857,0.07462686567164178,0.05297731610586543,0.07874460345594508
<s>Format the final solution,<s>Format the given solution,0,0.8366589546203613,0.18616487055295167,0.8000000000000002,0.6388888888888888,0.6722407302842085,0.6029748160380572
<s>Get Secret Manager client and project ID based on environment.,<s><UNK> of the <UNK> of the <UNK>,0,-0.9368842244148254,0.0,0.10526315789473685,0.0,0.04987428317183677,0.0
<s>Get basic information about the dataset.,<s><UNK> C C <UNK> C,0,-0.1552435159683227,0.0,0.15384615384615383,0.0,0.05022441176637158,0.0
<s>Converts batch object to dictionary.,<s><UNK> to get the <UNK> <UNK>,0,0.1599721312522888,0.03759340464156993,0.30769230769230765,0.09803921568627452,0.08628721857779104,0.07030492086459506
<s>Check if query is eligible for fast track processing,<s><UNK> C C C,0,-0.2689287960529327,0.0,0.13333333333333333,0.0,0.05499082185561595,0.0
<s>Get the price per token for a specified model.,<s><UNK> of the <UNK> of the <UNK>,0,0.2787624895572662,0.024317315608763098,0.22222222222222224,0.05681818181818182,0.08774741162036853,0.09533922763834012
<s>Get research tools based on configuration,<s><UNK> to get the <UNK> to send,0,-0.0096398778259754,0.0,0.26666666666666666,0.0,0.12424562601722604,0.06655924660794856
<s>Generate sub-queries based on initial search results and the main query.,<s><UNK> to <UNK> to <UNK>,0,-0.1837803423404693,0.0,0.10526315789473684,0.0,0.04454264170049066,0.0
<s>Load MCP server configuration from JSON file,<s><UNK> of the <UNK> server,0,-0.2270490378141403,0.030599904395288136,0.28571428571428575,0.07352941176470587,0.1557040498835545,0.07780894359285004
<s>Get all setting types,<s><UNK> of the <UNK> of the <UNK>,0,-0.2681682109832763,0.0,0.15384615384615385,0.0,0.08327118452824443,0.0
<s>Disables custom attention processors and sets the default attention implementation.,<s><UNK> to the <UNK> API,0,0.4836313724517822,0.016793583595498873,0.23529411764705885,0.052631578947368425,0.056080557559673956,0.05850970413367294
<s>Sets the current state of the job with transition constraints.,<s>Returns the current state of the <UNK>,0,0.811316192150116,0.4004970149398301,0.631578947368421,0.5134020618556702,0.42329764021746114,0.5149138161160748
"<s>If you want to hash identifier in your storage system, use this safer",<s><UNK> of <UNK>,0,0.058948565274477,0.0,0.11111111111111112,0.0,0.039482277181699776,0.0
"<s>We noticed that sometimes if the task includes specific formatting instructions, they may interfere with the reasoning flow.",<s>Extract the <UNK> from the task,0,-0.2162888795137405,0.014554526458498513,0.23076923076923078,0.08928571428571427,0.09894557693669642,0.25704747329885447
"<s>Check that a dictionary item has at least 'name', optionally 'arguments' and no other keys to match a tool call JSON",<s><UNK> to <UNK> to <UNK>,0,-0.0448130145668983,0.001860782102603154,0.14285714285714288,0.02577319587628866,0.03603139271144627,0.07088296790122488
<s>Update the dispatch mode.,<s><UNK> a <UNK> object,0,0.2765296399593353,0.0,0.20000000000000004,0.0,0.08456907243193378,0.0
<s>Handle content updates from the assistant.,<s><UNK> to implement the <UNK> C,0,-0.2084147483110427,0.03759340464156993,0.2857142857142857,0.08333333333333333,0.1345745548427082,0.0845798608014702
<s>Add a prompt to the manager.,<s><UNK> of the <UNK>,0,-0.4353140890598297,0.03701851938020757,0.3333333333333333,0.08620689655172413,0.09801811394323687,0.10163066979112657
<s>Create and save comprehensive visualizations of the optimization results.,<s>Creates the <UNK> visualizations,0,0.9498299360275269,0.02079484472761028,0.4,0.1764705882352941,0.33496758999307,0.20608363501393825
<s>Compute different similarity metrics between embeddings,<s><UNK> to get the <UNK> score,0,0.8738278746604919,0.0,0.14285714285714285,0.0,0.08106247227438716,0.0
<s>Delete all audio files from the outputs directory.,<s><UNK> of <UNK> of <UNK>,0,-0.4101589918136596,0.0,0.13333333333333333,0.0,0.0571438863980234,0.0
<s>Creates a log file and logging object for the corresponding session ID,<s><UNK> of <UNK>,0,-0.4234718680381775,0.0,0.11764705882352941,0.0,0.031935973643033105,0.0
<s>Convert all python files in agent/prompts to json files in agent/prompts/jsons,<s><UNK> to implement the <UNK> <UNK>,0,-0.0735332816839218,0.016338026308907974,0.18181818181818182,0.04761904761904762,0.07962632995483505,0.03218183398231391
<s>Create a text/markdown component.,<s><UNK> D <UNK> D <UNK> D,0,-0.0576816871762275,0.0,0.15384615384615383,0.0,0.06066280584037455,0.0
<s>Set up test fixtures.,<s>Sets up a <UNK> crawler,0,0.936865210533142,0.0456496931223525,0.5454545454545454,0.45731707317073167,0.23570787323482026,0.1443835552773867
<s>Apply self-imposed rate limiting between requests,<s><UNK> a <UNK> object,0,0.4615230858325958,0.0,0.15384615384615385,0.0,0.060596308943244345,0.0
<s>Completely remove existing Alembic configuration including versions.,<s><UNK> to call when <UNK> is ready,0,0.1236605048179626,0.0,0.125,0.07142857142857142,0.08081514703382153,0.0
<s>Creates a new custom calendar in Google Calendar.,<s><UNK> of <UNK> of <UNK>,0,-0.0122626312077045,0.0,0.13333333333333333,0.0,0.049930398760768456,0.0
<s>Separate the config into create_config and extra_kwargs.,<s><UNK> to <UNK>,0,-0.5195308327674866,0.0,0.14285714285714288,0.0,0.04447306421490196,0.0
<s>Format server information for display to planners,<s><UNK> of the <UNK>,0,-0.947194278240204,0.0,0.15384615384615385,0.0,0.049931333916093515,0.0
<s>Format a question for the benchmark dataset,<s><UNK> to <UNK>,0,0.0721365883946418,0.0,0.16666666666666666,0.0,0.0577152441329206,0.0
<s>Get tool by key.,<s><UNK> TA HR <UNK>,0,-0.7742603421211243,0.0,0.20000000000000004,0.0,0.0851073691417584,0.0
<s>Serialize object in a stable way for hashing.,<s><UNK> to <UNK>,0,0.2657811641693115,0.0,0.15384615384615383,0.0,0.047101363699728956,0.0
<s>Register the MCP tools used by this controller.,<s><UNK> to <UNK> to <UNK>,0,-0.5917196273803711,0.0,0.13333333333333333,0.0,0.056417539858669145,0.0
<s>Convert milliseconds to ASS timestamp format (H:MM:SS.cc),<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.7153135538101196,0.0,0.10526315789473685,0.0,0.026513052958660265,0.0
<s>Retrieve the configuration for a given model version.,<s><UNK> of the <UNK>,0,-0.3180046081542969,0.0224528669812622,0.2857142857142857,0.06578947368421052,0.06695735208200397,0.0845798608014702
"<s>Retrieve the Cortex Search Service (database, schema, service) to use from the configuration, or raise an error.",<s><UNK> of the <UNK> of the <UNK>,0,-0.5171993374824524,0.00922224338631682,0.23076923076923078,0.0625,0.0533502791546168,0.11977078761004573
<s>Save the current Faiss index + metadata to disk so it can persist across runs.,<s><UNK> <UNK> <UNK>,0,-0.2447874844074249,0.0,0.10526315789473685,0.0,0.03814153541793984,0.0
<s>Convert a JSONL file to a CSV file.,<s><UNK> to implement the <UNK> <UNK>,0,-0.1877307444810867,0.026936851496754878,0.25,0.06410256410256411,0.09722726831907892,0.05447305548474797
<s>Apply masking to all values in nested structure.,<s><UNK> to the <UNK> API,0,0.1494125127792358,0.0250530827696685,0.26666666666666666,0.06493506493506494,0.09406851973234726,0.07244081925041986
<s>Decorator to mark APIs as deprecated.,<s><UNK> <UNK> <UNK>,0,-0.1273735612630844,0.0,0.18181818181818182,0.0,0.037622652972043556,0.0
<s>Initialize the service with browser-compatible components,<s><UNK> to <UNK> to get the <UNK>,0,-0.4699128866195678,0.03235934848975789,0.25,0.0819672131147541,0.07455388393274971,0.052109535570466194
<s>Format Wayback Machine timestamp into readable date,<s><UNK> of <UNK>,0,0.6512705683708191,0.0,0.16666666666666666,0.0,0.04469014937337605,0.0
<s>Get the actual skill states for a given skill category by importing its module.,<s><UNK> to the <UNK> server,0,0.4486444592475891,0.007545843520781475,0.19047619047619044,0.038167938931297704,0.07542866391212687,0.052109535570466194
<s>Handle progress updates from the strategy.,<s><UNK> C <UNK>,0,0.4011803865432739,0.0,0.18181818181818182,0.0,0.03889330989302966,0.0
<s>Override that uses the local get_llm with database access.,<s><UNK> to implement the <UNK> I O interface,0,0.4620125591754913,0.02523907356031767,0.19999999999999998,0.05617977528089887,0.10742092967484773,0.0633548122219654
"<s>Convert to dictionary, including document_id",<s><UNK> to call for <UNK>,0,-0.5765082836151123,0.0456496931223525,0.30769230769230765,0.10000000000000002,0.08230461892081208,0.09349477497536716
<s>Decorator to mark a method as an MCP tool for later registration.,<s><UNK> to <UNK> to <UNK>,0,-0.3169161379337311,0.011257075728838162,0.21052631578947367,0.04424778761061946,0.050412310149423975,0.09407566441037933
<s>Convert a 32-character OpenTelemetry trace ID to a UUID-like format.,<s><UNK> of <UNK>,0,-0.0416413694620132,0.0,0.11764705882352941,0.0,0.04144187604680905,0.0
<s>Get the Azure Search endpoint configuration from CONFIG,<s>Return the current state of the <UNK>,0,-0.1016705334186554,0.028051604056085533,0.23529411764705882,0.06329113924050632,0.14826824195840188,0.13942995985310802
<s>Save the full results to a JSON file for analysis.,<s><UNK> to implement the <UNK>,0,-0.108335331082344,0.019971049098160238,0.23529411764705885,0.10526315789473685,0.10367574154166632,0.14587439082056455
<s>Create a mock httpx.AsyncClient.,<s><UNK> of <UNK>,0,-0.3610570132732391,0.0,0.2,0.0,0.05913924731835383,0.0
<s>Log workflow execution steps for debugging,<s><UNK> C C <UNK> C,0,0.0789507180452346,0.0,0.15384615384615383,0.0,0.05738340483972135,0.0
<s>Generate embedding for app.,<s><UNK> to get the <UNK> for a given app,0,-0.1995673179626464,0.02573285025273419,0.4,0.11111111111111112,0.19950055702364167,0.19431434016858148
<s>Get the current OS name in the same format needed for browserforge :return: Current OS name or `None` otherwise,<s><UNK> C <UNK> C,0,-0.7909308671951294,0.0,0.08000000000000002,0.0,0.025170638322209206,0.0
<s>Context manager exit: stop timing and log results.,<s><UNK> to implement the <UNK> interface,0,0.6788119673728943,0.0,0.125,0.0,0.1374293606753933,0.0
<s>Create a new directory for the current turn.,<s>Create a new <UNK> object,0,0.657557487487793,0.16437447124672702,0.5333333333333333,0.38239538239538234,0.3457128484603217,0.23790309463326234
<s>Copy the StreamInfo object and update it with the given StreamInfo instance and/or other keyword arguments.,<s><UNK> <UNK> <UNK>,0,-0.1146693378686904,0.0,0.0909090909090909,0.0,0.02523383605487695,0.0
<s>Writes processed inference result to a directory.,<s>Write the inference result to disk,0,0.9409130811691284,0.19787899721548216,0.6666666666666666,0.5434782608695652,0.511997712197362,0.3360969272762574
<s>Support selecting attribute values using ::attr() pseudo-element,<s><UNK> of the <UNK> of the <UNK>,0,0.2368205040693283,0.0,0.11764705882352941,0.0,0.05537934694907504,0.0
<s>Return the corresponding torch attribute based on the device type string.,<s><UNK> TO PROTECTION <UNK> TO PROTECTION,0,-0.6435970664024353,0.0,0.10526315789473685,0.0,0.10285922562767988,0.0
<s>Initialize the KV cache in all workers.,<s>Initializes the cache for the given <UNK>,0,0.8613698482513428,0.03848196746087264,0.5,0.2142857142857143,0.44869615467078217,0.24235771956792362
<s>Returns a string with the object's config and run time state,<s><UNK> a <UNK> object,0,0.1743740737438202,0.01060598337509138,0.33333333333333337,0.04854368932038835,0.12185692178661772,0.07734781234369076
<s>Convert the query response to a dictionary.,<s><UNK> to implement the <UNK> method,0,-0.3401972651481628,0.03784310341709043,0.26666666666666666,0.14492753623188406,0.14004520286128985,0.17077611319011654
<s>Extract URLs from a JSONL file.,<s><UNK> of <UNK> of <UNK>,0,-0.7526237368583679,0.0,0.15384615384615383,0.0,0.07339012250423982,0.0
<s>Generate HTML for status indicator.,<s><UNK> C C,0,-0.3796592950820923,0.0,0.2,0.0,0.052204309875687784,0.0
"<s>Get the port to listen on, using config or environment.",<s><UNK> of the <UNK> of the <UNK>,0,-0.8792887330055237,0.021080143482486866,0.2105263157894737,0.05154639175257732,0.07881340172833948,0.08471854517754149
<s>Parse the rules file and organize rules by PDF.,<s> <UNK> to handle the <UNK> of the <UNK>,0,-0.1040565073490142,0.02573285025273419,0.2105263157894737,0.05555555555555555,0.12579084599126286,0.08340941143953932
<s>Download a file from a URL and save it to the cache directory.,<s><UNK> of <UNK> of <UNK>,0,-0.5639805197715759,0.0,0.1,0.0,0.04661196818701399,0.0
<s>Note that here we only asks execute_all and execute_rank_zero to be implemented,<s><UNK> to <UNK> to <UNK>,0,0.0271185189485549,0.011257075728838162,0.18181818181818182,0.04424778761061946,0.052017090102069174,0.08989473279508851
<s>Initialize the mock Auth0 instance.,<s><UNK> a <UNK> object,0,-0.7010571956634521,0.0,0.1818181818181818,0.0,0.08084935671291688,0.0
<s>Recreate a collection in Qdrant,<s><UNK> <UNK> <UNK>,0,-0.1716794222593307,0.0,0.2,0.0,0.05527538007229461,0.0
<s>Convert response to dictionary format,<s><s><UNK> to get the <UNK>,0,-0.0529076196253299,0.0456496931223525,0.30769230769230765,0.10000000000000002,0.08524876678551867,0.09349477497536716
"<s>Fetches a random fact from the ""uselessfacts.jsph.pl"" API.",<s><UNK> to implement the <UNK> method,0,-0.2853916585445404,0.026936851496754878,0.2222222222222222,0.06410256410256411,0.10785583359100871,0.0633548122219654
<s>Fetch the maximum batch size from the Triton model configuration in a thread-safe manner.,<s>Return the maximum batch size for the specified model,0,0.8937826752662659,0.1895201826718251,0.5384615384615384,0.4166666666666667,0.3571352519342038,0.4394041187849575
<s>Creates a text response for testing.,<s>Returns a list of all the <UNK> objects,0,-0.6945226192474365,0.028599617161713803,0.25,0.08064516129032259,0.15225553471462228,0.0
<s>Create instance from dictionary,<s><UNK> to implement the <UNK> to implement the <UNK>,0,-0.0103859007358551,0.0,0.13333333333333333,0.0,0.09864331757067397,0.0
"<s>Searches for a JSON object within the string and returns the loaded JSON if found, otherwise returns None.",<s><UNK> to the <UNK> of the <UNK>,0,-0.1919635981321334,0.007994558977715326,0.22222222222222218,0.05917159763313609,0.06785834488465627,0.12236680976336935
<s>Create a openai vector store for gpt assistant,<s>Creates a new vector store,0,0.6603109836578369,0.07361866333276344,0.6666666666666667,0.48701298701298706,0.4337055777932115,0.23790309463326234
"<s>Get configuration for a specific model, with fallback to defaults.",<s><UNK> ARIA <UNK> DAG <UNK> DAG,0,-0.2140747010707855,0.0,0.1111111111111111,0.0,0.0655378805673387,0.0
"<s>Checks if a string is in a valid resolution format (e.g., ""1024x768"").",<s><UNK> the <UNK> of the <UNK>,0,0.1077716276049614,0.0,0.09523809523809523,0.0,0.05807151148492491,0.0
<s>Create a new item.,<s><UNK> C <UNK>,0,-0.3516201376914978,0.0,0.22222222222222224,0.0,0.09028061108049976,0.0
<s>Create a ScheduleSampler from a library of pre-defined samplers.,<s><UNK> C <UNK> C,0,0.5529896020889282,0.0,0.12500000000000003,0.0,0.036863320247467725,0.0
<s>Compare configured window size with actual size and report differences,<s>Validate that the window size is correct,0,0.8855384588241577,0.05337837685989625,0.3157894736842105,0.10309278350515463,0.24191826459629032,0.20062255882228108
<s>Clean up GPU and CPU memory to prevent VRAM overflow during multiple generations.,<s><UNK> a <UNK> s <UNK>,0,0.0866014584898948,0.0,0.1,0.0,0.03806005778610286,0.0
<s>Load the model into   /dev/shm   to make the process of loading the model multiple times more efficient.,<s>Copy a <UNK> model to the <UNK>,0,0.4686926603317261,0.010206090014712692,0.2962962962962963,0.09375,0.0873506274987815,0.2723052338368616
<s>Parses a JSON string and returns a dictionary.,<s><UNK> to implement the <UNK> <UNK>,0,-0.3411631286144256,0.0,0.125,0.0,0.07959982283027144,0.0
<s>Class method to create a new Vocos model instance from a pre-trained model stored in the Hugging Face model hub.,<s><UNK> to <UNK> to <UNK>,0,-0.1872148811817169,0.0022727643924545723,0.14285714285714288,0.02702702702702703,0.03504830560224259,0.06159743934697211
<s>Adds legal comment at the top of the mmCIF.,<s><UNK> to <UNK> s <UNK>,0,-0.4802404940128326,0.0,0.125,0.0,0.053713404968100516,0.0
<s>Parse datetime from Microsoft Graph API format.,<s><UNK> of the <UNK> of the <UNK>,0,0.3358880281448364,0.0,0.125,0.0,0.07436187905440984,0.0
<s>Get authentication headers for OpenSearch requests.,<s>Returns the headers for the <UNK> API,0,0.883209228515625,0.081939171811711,0.39999999999999997,0.3073770491803279,0.28443647681594375,0.15976420924144444
<s>Configure loguru logger with custom formatting,<s><UNK> the <UNK> of the <UNK>,0,-0.3739931285381317,0.0,0.14285714285714285,0.0,0.0789125651444617,0.0
<s>Convert to a dict for submission to redis,<s><UNK> a <UNK> object to a <UNK> object,0,0.1184254065155983,0.07122722710132624,0.3333333333333333,0.125,0.13019116359593846,0.10394417223990306
<s>Get a dictionary mapping topic names to their descriptions.,<s>Return a list of all the <UNK> <UNK>,0,-0.1085163205862045,0.02523907356031767,0.2105263157894737,0.11235955056179774,0.10178404720852602,0.0
<s>Press a hotkey combination,<s><UNK> the <UNK> of the <UNK>,0,-0.4756845235824585,0.0,0.16666666666666666,0.0,0.0972008547008547,0.0
<s>Close connections that have been idle for longer than the timeout.,<s><UNK> of the <UNK>,0,-0.2097445875406265,0.01060598337509138,0.23529411764705882,0.04854368932038835,0.0563097757508427,0.06655924660794856
<s>Recursively builds the agent tree.,<s><UNK> to <UNK> to get the <UNK>,0,-0.4170958995819092,0.03235934848975789,0.28571428571428575,0.09615384615384616,0.1110777454530375,0.06261451546913585
<s>Return a dictionary containing name to a shape and dtype.,<s><UNK> to <UNK> to <UNK> to <UNK> to <UNK>,0,0.2929387986660003,0.02302676613984314,0.1904761904761905,0.05050505050505051,0.06981723071898255,0.12846805612021323
"<s>Safely read a file, returning None if it doesn't exist or on error.",<s><UNK> of the <UNK>,0,-0.248658001422882,0.0,0.1,0.0,0.043610085705949556,0.0
<s>Initializes the MCP client.,<s><UNK> to implement the <UNK> method,0,0.1997512280941009,0.03759340464156993,0.3333333333333333,0.11904761904761905,0.1565394843357552,0.09867961797986956
<s>Fix permissions for Chrome user data directory,<s>Fix permissions for the <UNK> executable,0,0.851076602935791,0.19787899721548216,0.5333333333333333,0.4267310789049919,0.48584043982801994,0.3041257418754935
<s>progressive init strategy (with noise),<s><UNK> to initialize the model,0,0.8132277131080627,0.0,0.16666666666666666,0.0,0.14431253530038463,0.0
<s>Build the refinement prompt for the optimizer,<s><UNK> to <UNK> to <UNK>,0,-0.2544462084770202,0.0,0.14285714285714288,0.0,0.05749946057750824,0.0
<s>Extract Python code blocks from text.,<s><UNK> to <UNK> to <UNK> to <UNK> to <UNK>,0,0.4008301198482513,0.0,0.11764705882352941,0.0,0.07631970211367205,0.0
<s>Check and install required dependencies,<s><UNK> of the <UNK>,0,-0.4836828708648681,0.0,0.1818181818181818,0.0,0.06938190963257826,0.0
<s>Very rough gauge: a wall of recent negative headlines can be a *positive* for a contrarian.,<s><UNK> the <UNK> of the <UNK>,0,0.5339479446411133,0.007100476964392917,0.16666666666666666,0.03333333333333333,0.05138837859895391,0.03895194244792348
"<s>n=4, no sep:             '(a (a (a (a)?)?)?)?' - n=4, sep=',', prefix:    '("","" a ("","" a ("","" a ("","" a)?)?)?)?' - n=4, sep=',', no prefix: '(a ("","" a ("","" a ("","" a)?)?)?)?'",<s><UNK> to <UNK> object,0,0.5820595026016235,0.0,0.06451612903225806,0.0,0.017002136815373006,0.0
"<s>Comment out magic commands, shell commands, and direct execution commands in the script content.",<s><UNK> to <UNK>,0,-0.0983019024133682,0.0,0.10526315789473685,0.0,0.030342918742873665,0.0
"<s>Converts an OmegaConf object to native types (dicts, lists, etc.)",<s><UNK> to get the correct type of <UNK>,0,0.0390944704413414,0.0222734042410851,0.3,0.10204081632653061,0.13122877470188699,0.05325383733705391
<s>List all fail conditions for the current project's deployments.,<s><UNK> of the <UNK> of the <UNK>,0,-0.4393686354160309,0.024317315608763098,0.2105263157894737,0.05681818181818182,0.07102168551567196,0.08955999277956839
