target,raw_predictions,correctly_predicted,SIDE_score,BLEU4,ROUGE_L,METEOR,ChrF,TFIDF_COS
<s>Convert a JSONL file to a CSV file.,<s>Convert a <UNK> file to a CSV file,0,0.954577088356018,0.4111336169005197,0.8888888888888888,0.703125,0.7073857782164598,0.7799154245579976
<s>Apply masking to all values in nested structure.,<s>Recursive function for masking values,0,0.8784880042076111,0.029793304282441858,0.4,0.12987012987012989,0.28836991959621144,0.19087406613020352
<s>Decorator to mark APIs as deprecated.,<s>Decorator for <UNK> to use with <UNK>,0,0.8356476426124573,0.03848196746087264,0.39999999999999997,0.1639344262295082,0.3353799394004791,0.15976420924144444
<s>Initialize the service with browser-compatible components,<s>Initialize the <UNK> class,0,0.7527862191200256,0.10202995073993343,0.4615384615384615,0.32327586206896547,0.3084982706505944,0.23790309463326234
<s>Format Wayback Machine timestamp into readable date,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.6623436808586121,0.0,0.125,0.0,0.03293448751286284,0.0
<s>Get the actual skill states for a given skill category by importing its module.,<s>Returns the skill states for a given skill,0,0.8285322785377502,0.3340135926488844,0.6666666666666667,0.5162960706670728,0.4288186336217432,0.5421582171596194
<s>Handle progress updates from the strategy.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.2662495076656341,0.0,0.125,0.0,0.033260758664316215,0.0
<s>Override that uses the local get_llm with database access.,<s>Returns the <UNK> for the given <UNK>,0,0.4303614497184753,0.024317315608763098,0.2105263157894737,0.05681818181818182,0.11307277343851069,0.11555744121022851
"<s>Convert to dictionary, including document_id",<s>Returns a JSON representation of the <UNK>,0,0.7039821743965149,0.0,0.13333333333333333,0.0,0.14403528123299494,0.0
<s>Decorator to mark a method as an MCP tool for later registration.,<s>Decorator for <UNK> tool,0,0.9147341251373292,0.010870703118767311,0.33333333333333337,0.13392857142857142,0.25783225760231,0.3101705771795043
<s>Convert a 32-character OpenTelemetry trace ID to a UUID-like format.,<s>Returns a unique ID for a given <UNK>,0,0.783584475517273,0.029313448501677924,0.3636363636363637,0.1530612244897959,0.11361307284685707,0.06997254341808112
<s>Get the Azure Search endpoint configuration from CONFIG,<s>Returns the <UNK> endpoint configuration for the current user,0,0.8409643769264221,0.0699543285114998,0.4210526315789474,0.3155006858710563,0.4901932677814923,0.27975559361179786
<s>Save the full results to a JSON file for analysis.,<s>Save the results to a file,0,0.7857590317726135,0.15795478021206463,0.7777777777777778,0.5859375,0.43949455831964246,0.6225407468137513
<s>Create a mock httpx.AsyncClient.,<s>api_v1/api/v1/list_api_list_api_list_api_list_api_list_api_list_api_list_api_list_api_list_api_list_api_list,0,0.7513762712478638,0.0,0.0625,0.0,0.06313992531505185,0.0
<s>Log workflow execution steps for debugging,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.8635051250457764,0.0,0.125,0.0,0.04557603089200755,0.0
<s>Generate embedding for app.,<s>Generate a embedding for a given app,0,0.9746000170707704,0.09068059995923879,0.7692307692307693,0.5943152454780362,0.7641516122480744,0.8181802073667197
<s>Get the current OS name in the same format needed for browserforge :return: Current OS name or `None` otherwise,<s>Returns the current OS name from the config file,0,0.9003726243972778,0.10389279799061461,0.4,0.2477777777777778,0.2651897100771567,0.421746850286634
<s>Context manager exit: stop timing and log results.,<s><a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a> <a>,0,0.6790660619735718,0.0,0.038461538461538464,0.0,0.02413654532427973,0.0
<s>Create a new directory for the current turn.,<s>Create the <UNK> directory,0,0.91023051738739,0.02954963475031825,0.42857142857142855,0.19736842105263158,0.4070635149203746,0.4073526042885674
<s>Copy the StreamInfo object and update it with the given StreamInfo instance and/or other keyword arguments.,<s>Returns a copy of the current instance,0,0.7773436307907104,0.010638457144858005,0.30769230769230765,0.06622516556291391,0.16092357033197652,0.2128090980402732
<s>Writes processed inference result to a directory.,<s>Write the output to a file,0,0.7981750965118408,0.08225869500027999,0.5333333333333333,0.3703703703703703,0.21618280452165167,0.10163066979112656
<s>Support selecting attribute values using ::attr() pseudo-element,<s>Returns a <UNK> object with the given <UNK>,0,0.7301706671714783,0.0,0.1111111111111111,0.0,0.10354330823275298,0.0
<s>Return the corresponding torch attribute based on the device type string.,<s>Returns the <UNK> device for the current user,0,0.8063548803329468,0.02586902750680382,0.380952380952381,0.2949766355140187,0.26875961235296014,0.2842221139234553
<s>Initialize the KV cache in all workers.,<s>Initialize the cache,0,0.7565380334854126,0.06178000217402106,0.6666666666666666,0.3872053872053872,0.520031292355433,0.5245910904457137
<s>Returns a string with the object's config and run time state,<s>This is a class for the <UNK>,0,0.5873310565948486,0.021731464395667695,0.2857142857142857,0.09433962264150944,0.11295474064770543,0.06997254341808112
<s>Convert the query response to a dictionary.,<s>Returns a dictionary of the form data for the form,0,0.8015570640563965,0.027895820162122397,0.3157894736842105,0.136986301369863,0.34008700296281996,0.20903312252091655
<s>Extract URLs from a JSONL file.,<s>Extract the urls from a <UNK> file,0,0.9411612749099731,0.20748340713083765,0.7999999999999999,0.6147540983606558,0.5788712112085647,0.5803329846765686
<s>Generate HTML for status indicator.,<s>Returns a string with a <UNK>,0,0.7121853232383728,0.0,0.15384615384615383,0.0,0.13918023387075765,0.0
"<s>Get the port to listen on, using config or environment.",<s>Returns the port number from the environment,0,0.6759865283966064,0.05337837685989625,0.4210526315789474,0.10309278350515463,0.357911494171769,0.2823612582719693
<s>Parse the rules file and organize rules by PDF.,<s>Parse a <UNK> file,0,0.4662685394287109,0.02079484472761028,0.4,0.11764705882352941,0.22064346641040736,0.22555487220684337
<s>Download a file from a URL and save it to the cache directory.,<s>Download a <UNK> file,0,0.533213198184967,0.019621632996940957,0.4210526315789473,0.12396694214876032,0.25802585080424834,0.22555487220684337
<s>Note that here we only asks execute_all and execute_rank_zero to be implemented,<s>,0,0.3609955012798309,0.0,0.11764705882352941,0.0,0.03529808045423989,0.0
<s>Initialize the mock Auth0 instance.,<s>Test for <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.4718981087207794,0.0,0.14285714285714288,0.0,0.08358905446444224,0.0
<s>Recreate a collection in Qdrant,<s>Create a collection with a random size,0,0.783806562423706,0.081939171811711,0.42857142857142855,0.19230769230769232,0.5944866344753676,0.1273595297947935
<s>Convert response to dictionary format,<s>This is a class for the <UNK> class,0,0.4017594456672668,0.0,0.13333333333333333,0.0,0.1252272228673426,0.0
"<s>Fetches a random fact from the ""uselessfacts.jsph.pl"" API.",<s>,0,0.846066951751709,0.0,0.16666666666666669,0.0,0.04644869674043648,0.0
<s>Fetch the maximum batch size from the Triton model configuration in a thread-safe manner.,<s>Fetch the max batch size from the database,0,0.621123194694519,0.19420576933124348,0.56,0.439469320066335,0.3838996953463166,0.4743307064971941
<s>Creates a text response for testing.,<s>A simple response to a <UNK> file,0,0.4584070742130279,0.03848196746087264,0.39999999999999997,0.1639344262295082,0.2575561286439685,0.11234277891542777
<s>Create instance from dictionary,<s>,0,0.7395539879798889,0.0,0.33333333333333337,0.0,0.08113004517019375,0.0
"<s>Searches for a JSON object within the string and returns the loaded JSON if found, otherwise returns None.",<s>This is a helper function for <UNK>,0,0.8252358436584473,0.007994558977715326,0.14814814814814814,0.05917159763313609,0.0943078236454682,0.045475829240813025
<s>Create a openai vector store for gpt assistant,<s>Create a vector store with a file and a list of files,0,0.8805806040763855,0.06752520740605107,0.4545454545454546,0.3757440476190476,0.4630751419315191,0.23577033983032974
"<s>Get configuration for a specific model, with fallback to defaults.",<s>Returns a dictionary with the following properties,0,0.6206105351448059,0.02506865661465162,0.3157894736842105,0.10309278350515463,0.17873658137341203,0.07397129483465995
"<s>Checks if a string is in a valid resolution format (e.g., ""1024x768"").",<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.56635981798172,0.0,0.09090909090909091,0.0,0.03226071941971879,0.0
<s>Create a new item.,<s>Create a new <UNK>,0,0.923433482646942,0.43146827293898643,0.8000000000000002,0.7361111111111112,0.6734188333453041,0.5031026124151314
<s>Create a ScheduleSampler from a library of pre-defined samplers.,<s>create a <UNK> for a <UNK> model,0,0.3157103657722473,0.06814441179181165,0.4210526315789474,0.29040404040404044,0.18856095602109832,0.07244081925041986
<s>Compare configured window size with actual size and report differences,<s>Check if the given window size is within the tolerance,0,0.744185209274292,0.056950849982219685,0.2727272727272727,0.10000000000000002,0.2690480139454249,0.14823957169187835
<s>Clean up GPU and CPU memory to prevent VRAM overflow during multiple generations.,<s><<UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.2305735051631927,0.0,0.07142857142857142,0.0,0.039816124750464664,0.0
<s>Load the model into   /dev/shm   to make the process of loading the model multiple times more efficient.,<s>Copy a file to a <UNK> model,0,0.7146505117416382,0.00922224338631682,0.22222222222222218,0.0625,0.09256066436069772,0.15629749848632032
<s>Parses a JSON string and returns a dictionary.,<s>Another <UNK> <UNK> <UNK> <UNK>,0,0.5728937387466431,0.0,0.13333333333333333,0.0,0.07630886394181735,0.0
<s>Class method to create a new Vocos model instance from a pre-trained model stored in the Hugging Face model hub.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <,0,-0.1638778895139694,0.0,0.0425531914893617,0.0,0.0230314406669093,0.0
<s>Adds legal comment at the top of the mmCIF.,<s>Add a <UNK> to the <UNK> <UNK> file to the <UNK> file,0,0.6040504574775696,0.02383765064930276,0.34782608695652173,0.16129032258064518,0.21702927999917881,0.12966243470028563
<s>Parse datetime from Microsoft Graph API format.,<s>Parse a datetime object into a <UNK> object,0,0.4604650139808655,0.03401086821506398,0.35294117647058826,0.14084507042253522,0.30340709441751373,0.15592892548708362
<s>Get authentication headers for OpenSearch requests.,<s>Helper method for creating a <UNK> request,0,0.7840229272842407,0.03235934848975789,0.39999999999999997,0.0819672131147541,0.2537555369668039,0.09193998174078082
<s>Configure loguru logger with custom formatting,<s><UNK> <UNK> <UNK> <UNK> <UNK>,0,0.8028227090835571,0.0,0.15384615384615383,0.0,0.04943588375505817,0.0
<s>Convert to a dict for submission to redis,<s>The <UNK> is a <UNK> object,0,0.5322615504264832,0.026936851496754878,0.25,0.06410256410256411,0.10202576177554684,0.0
<s>Get a dictionary mapping topic names to their descriptions.,<s><input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input>,0,0.5991290807723999,0.0,0.03773584905660377,0.0,0.045564924013215984,0.0
<s>Press a hotkey combination,<s><<UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.5151028037071228,0.0,0.15384615384615385,0.0,0.05330894048055741,0.0
<s>Close connections that have been idle for longer than the timeout.,<s>Close all the connections in the database,0,0.7985689640045166,0.024049818735296713,0.4,0.14150943396226415,0.3586713843183137,0.2671179274256883
<s>Recursively builds the agent tree.,<s>Build the <UNK> tree,0,0.5696341395378113,0.04753271977233425,0.7272727272727272,0.10204081632653061,0.22121610906226927,0.29121941856368966
